,Unnamed: 0.1,Unnamed: 0,Empresas,Endereços,Link Maps,Tipo,Latitude,Longitude
2379,2964,2964,Kactos Pedras Decorativas Ltda,"R. Cândido Benício, 3944 - Tanque, Rio de Janeiro - RJ, 22733-001",https://www.google.com/maps/place/Kactos+Pedras+Decorativas+Ltda/data=!4m7!3m6!1s0x9bd865b24a168f:0xcb51a9d0869fdb92!8m2!3d-22.914776!4d-43.3614755!16s%2Fg%2F1tgct328!19sChIJjxZKsmXYmwARktufhtCpUcs?authuser=0&hl=pt-BR&rclk=1,Loja de pisos,-22.914776,-43.3614755
2380,2965,2965,RC Empório dos Pisos,"Av. Geremário Dantas, 566 - SL 207 - Pechincha, Rio de Janeiro - RJ, 22740-010",https://www.google.com/maps/place/RC+Emp%C3%B3rio+dos+Pisos/data=!4m7!3m6!1s0x9bd9e54d8a67db:0x7a602f06ed8f9aa0!8m2!3d-22.9252293!4d-43.3581929!16s%2Fg%2F11qnt5z_2k!19sChIJ22eKTeXZmwARoJqP7QYvYHo?authuser=0&hl=pt-BR&rclk=1,Loja de pisos,-22.9252293,-43.3581929
2381,2966,2966,ferragens vivaz,"R. Afonso Ferreira, 258 - Engenho de Dentro, Rio de Janeiro - RJ, 20755-280",https://www.google.com/maps/place/sem+nome/data=!4m7!3m6!1s0x9bd86522602ca9:0x6df03bfd333ac9a1!8m2!3d-22.9125961!4d-43.3602061!16s%2Fg%2F11b6hxz1ff!19sChIJqSxgImXYmwARock6M_078G0?authuser=0&hl=pt-BR&rclk=1,Loja de madeiras,-22.9125961,-43.3602061
2382,2967,2967,MLJL Pisos Cortinas e Revestimentos Ltda.,"Av. Genemário Dantas n°: 299 Loja F - Jacarépagua - Largo do Tanque - Jacarépagua, Rio de Janeiro - RJ, 22735-000",https://www.google.com/maps/place/MLJL+Pisos+Cortinas+e+Revestimentos+Ltda./data=!4m7!3m6!1s0x9bd85c553afda7:0x5ea5c08737ed981d!8m2!3d-22.923207!4d-43.3609438!16s%2Fg%2F11g_w5v65!19sChIJp_06VVzYmwARHZjtN4fApV4?authuser=0&hl=pt-BR&rclk=1,Loja de pisos,-22.923207,-43.3609438
2383,2969,2969,Tindiba Materiais de Construção Ltda,"Estr. do Tindiba, 1284 - Taquara, Rio de Janeiro - RJ, 22740-361",https://www.google.com/maps/place/Tindiba+Materiais+de+Constru%C3%A7%C3%A3o+Ltda/data=!4m7!3m6!1s0x9bd8583b8dbb1d:0x4dea68723dfcd68!8m2!3d-22.9274766!4d-43.3663119!16s%2Fg%2F1tfgfghc!19sChIJHbuNO1jYmwARaM3fI4em3gQ?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9274766,-43.3663119
2384,2970,2970,A Casa do Construtor e Materiais de Construção Ltda,"Estr. dos Bandeirantes, 384 - Taquara, Rio de Janeiro - RJ, 22710-112",https://www.google.com/maps/place/A+Casa+do+Construtor+e+Materiais+de+Constru%C3%A7%C3%A3o+Ltda/data=!4m7!3m6!1s0x9bd8f0bb5a58b3:0xf031e7a5f6371705!8m2!3d-22.9266781!4d-43.3739209!16s%2Fg%2F1tfgqmcg!19sChIJs1hau_DYmwARBRc39qXnMfA?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9266781,-43.3739209
2385,2971,2971,SEPA CONSTRUÇÃO E DECORAÇÃO (TAQUARA),"Estr. da Soca, 531 - Taquara, Rio de Janeiro - RJ, 22723-425",https://www.google.com/maps/place/SEPA+CONSTRU%C3%87%C3%83O+E+DECORA%C3%87%C3%83O+%28TAQUARA%29/data=!4m7!3m6!1s0x9bd8c1d2d9c36f:0x61631c81814fdf50!8m2!3d-22.914421!4d-43.387985!16s%2Fg%2F1ptz6jd8_!19sChIJb8PZ0sHYmwARUN9PgYEcY2E?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.914421,-43.387985
2386,2972,2972,Marvia Material de Construção,"Estr. Mapuá, 240 - Taquara, Rio de Janeiro - RJ, 22713-320",https://www.google.com/maps/place/Marvia+Material+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9bd8e72dc8a9af:0x4f7277344486a1fa!8m2!3d-22.9265716!4d-43.3855478!16s%2Fg%2F1pp2x6vcv!19sChIJr6nILefYmwAR-qGGRDR3ck8?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9265716,-43.3855478
2387,2973,2973,Colônia Materiais de Construção e Bazar,"Av. Adauto Botelho, 9 - Taquara, Rio de Janeiro - RJ, 22713-550",https://www.google.com/maps/place/Col%C3%B4nia+Materiais+de+Constru%C3%A7%C3%A3o+e+Bazar/data=!4m7!3m6!1s0x9bd93804a18db1:0xc8924ef030fd1db!8m2!3d-22.9366172!4d-43.3929707!16s%2Fg%2F11c1xjt95b!19sChIJsY2hBDjZmwAR29EPA-8kiQw?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9366172,-43.3929707
2388,2974,2974,FERRAGENS TAQUARA,"Rua Apiacás, 520 - Loja B Taquara - *Whatsapp 9950 - 41081*, Rio de Janeiro - RJ, 22730-190",https://www.google.com/maps/place/FERRAGENS+TAQUARA/data=!4m7!3m6!1s0x9bd8f140671fbd:0xf8c041a6a919182f!8m2!3d-22.9221114!4d-43.3740528!16s%2Fg%2F1pv5tr8sp!19sChIJvR9nQPHYmwARLxgZqaZBwPg?authuser=0&hl=pt-BR&rclk=1,Loja de ferramentas,-22.9221114,-43.3740528
2389,2975,2975,OKanalete,"Estrada do Guerenguê, 96 - Taquara, Rio de Janeiro - RJ, 22713-004",https://www.google.com/maps/place/OKanalete/data=!4m7!3m6!1s0x9bd8fc08589413:0xca32d7d178f21484!8m2!3d-22.9313239!4d-43.3737626!16s%2Fg%2F1tg16z3r!19sChIJE5RYCPzYmwARhBTyeNHXMso?authuser=0&hl=pt-BR&rclk=1,Fornecedor de materiais de construção,-22.9313239,-43.3737626
2390,2976,2976,Alonso Material de Construção,"Estr. Rodrigues Caldas, 815 - Taquara, Rio de Janeiro - RJ, 22713-372",https://www.google.com/maps/place/Alonso+Material+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9bd8e5f7e9ce11:0xd45141669c786ef9!8m2!3d-22.9234163!4d-43.3818616!16s%2Fg%2F1ptysn1f_!19sChIJEc7p9-XYmwAR-W54nGZBUdQ?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9234163,-43.3818616
2391,2977,2977,Ferragens Taquara Real,"Estr. do Rio Grande, 323 - Taquara, Rio de Janeiro - RJ, 22720-012",https://www.google.com/maps/place/Ferragens+Taquara+Real/data=!4m7!3m6!1s0x9bd9a6a3119439:0x7a8a0cdb63c8d6b2!8m2!3d-22.9208692!4d-43.3770388!16s%2Fg%2F11g1nw8h00!19sChIJOZQRo6bZmwARstbIY9sMino?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9208692,-43.3770388
2392,2978,2978,Taquara Telhas,"Estr. do Tindiba, 1127 - Taquara, Rio de Janeiro - RJ, 22740-361",https://www.google.com/maps/place/Taquara+Telhas/data=!4m7!3m6!1s0x9bd859d913641f:0xf8f758fb6748d76c!8m2!3d-22.9287881!4d-43.3648201!16s%2Fg%2F1vn__5g7!19sChIJH2QT2VnYmwARbNdIZ_tY9_g?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9287881,-43.3648201
2393,2979,2979,Mapuá Ferragens,"Estr. Mapuá, 303 - Taquara, Rio de Janeiro - RJ, 22713-320",https://www.google.com/maps/place/Mapu%C3%A1+Ferragens/data=!4m7!3m6!1s0x9bd8e0d4079783:0xdac8470cc9bf9f14!8m2!3d-22.9270972!4d-43.3851974!16s%2Fg%2F1tdm4z3q!19sChIJg5cH1ODYmwARFJ-_yQxHyNo?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9270972,-43.3851974
2394,2980,2980,Lajes e Materiais de Construção DINHO,"R. André Rocha, 2362 - Taquara, Rio de Janeiro - RJ, 22710-561",https://www.google.com/maps/place/Lajes+e+Materiais+de+Constru%C3%A7%C3%A3o+DINHO/data=!4m7!3m6!1s0x9bd9c16d2c1cd1:0x511f16a93d46c9d5!8m2!3d-22.9342602!4d-43.378242!16s%2Fg%2F11l2mc_7gw!19sChIJ0RwsbcHZmwAR1clGPakWH1E?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9342602,-43.378242
2395,2981,2981,Materiais de Construção Monocomando,"Estr. do Rio Grande, 3895 - Taquara, Rio de Janeiro - RJ, 22723-006",https://www.google.com/maps/place/Materiais+de+Constru%C3%A7%C3%A3o+Monocomando/data=!4m7!3m6!1s0x9bd9a1b52a5d6f:0x4bd83b76df098b60!8m2!3d-22.9187384!4d-43.4056961!16s%2Fg%2F11vzycps1y!19sChIJb10qtaHZmwARYIsJ33Y72Es?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9187384,-43.4056961
2396,2982,2982,shopping da laje,"R. Ipadu, 704 - Taquara, Rio de Janeiro - RJ, 22713-460",https://www.google.com/maps/place/shopping+da+laje/data=!4m7!3m6!1s0x9bd9426e53000b:0x797ff5e585e8cc69!8m2!3d-22.9253588!4d-43.3978624!16s%2Fg%2F11r_pjpl34!19sChIJCwBTbkLZmwARaczoheX1f3k?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9253588,-43.3978624
2397,2983,2983,Diamantino Lucas Taquara,"Estr. dos Bandeirantes, 759 - Taquara, Rio de Janeiro - RJ, 22710-570",https://www.google.com/maps/place/Diamantino+Lucas+Taquara/data=!4m7!3m6!1s0x9bd9c746dfc7fd:0xa45a11fe99948674!8m2!3d-22.9301613!4d-43.373146!16s%2Fg%2F11p5y8h0kr!19sChIJ_cffRsfZmwARdIaUmf4RWqQ?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9301613,-43.373146
2398,2984,2984,F & V FERRO E AÇO LTDA,"Estr. da Boiúna, 130 - Loja A - Taquara, Rio de Janeiro - RJ, 22723-020",https://www.google.com/maps/place/F+%26+V+FERRO+E+A%C3%87O+LTDA/data=!4m7!3m6!1s0x9bd8c5d9a3b7bd:0x418c7463a645c550!8m2!3d-22.914026!4d-43.395507!16s%2Fg%2F1vn__5g9!19sChIJvbej2cXYmwARUMVFpmN0jEE?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.914026,-43.395507
2399,2985,2985,RCT materiais de construção,"Estr. Rodrigues Caldas, 1555 - Loja A - Taquara, Rio de Janeiro - RJ, 22713-321",https://www.google.com/maps/place/RCT+materiais+de+constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9bd8ddc49478cd:0x6a11d162bc07e4d3!8m2!3d-22.9250573!4d-43.3888995!16s%2Fg%2F1pp2x6vkv!19sChIJzXiUxN3YmwAR0-QHvGLREWo?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9250573,-43.3888995
2400,2986,2986,Terra Forte,"Estrada do Guerenguê, 780 - Taquara, Rio de Janeiro - RJ, 22713-004",https://www.google.com/maps/place/Terra+Forte/data=!4m7!3m6!1s0x9bd8e1f7c4b451:0x77965c4a9708d5ba!8m2!3d-22.93183!4d-43.3826178!16s%2Fg%2F11bvcvc83s!19sChIJUbTE9-HYmwARutUIl0pclnc?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.93183,-43.3826178
2401,2987,2987,Girino Ferragens,"Tv. Sampaio Corrêa, 131 - Taquara, Rio de Janeiro - RJ, 22713-560",https://www.google.com/maps/place/Girino+Ferragens/data=!4m7!3m6!1s0x9bd918d131a625:0xc931189a87d459ed!8m2!3d-22.9366923!4d-43.3852387!16s%2Fg%2F11cs6nnybn!19sChIJJaYx0RjZmwAR7VnUh5oYMck?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9366923,-43.3852387
2402,2988,2988,Concretize,"Estr. da Soca, 420 - Taquara, Rio de Janeiro - RJ, 22723-425",https://www.google.com/maps/place/Concretize/data=!4m7!3m6!1s0x9bd9f388ab4ef9:0xf9219ac59e7ac317!8m2!3d-22.9149667!4d-43.3869638!16s%2Fg%2F11qgkzll_6!19sChIJ-U6riPPZmwARF8N6nsWaIfk?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9149667,-43.3869638
2403,2989,2989,Écofixer taquara,"Av. Adauto Botelho, 18 - Taquara, Rio de Janeiro - RJ, 22713-550",https://www.google.com/maps/place/%C3%89cofixer+taquara/data=!4m7!3m6!1s0x9bd94f75042cd3:0x696dc2c93f074c0f!8m2!3d-22.9377513!4d-43.3930067!16s%2Fg%2F11rgrb2xl9!19sChIJ0ywEdU_ZmwARD0wHP8nCbWk?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9377513,-43.3930067
2404,2990,2990,Fratello,"Estr. do Rio Grande, 3970 - Taquara, Rio de Janeiro - RJ, 22723-002",https://www.google.com/maps/place/Fratello/data=!4m7!3m6!1s0x9bd8d30f5cd1bd:0x2afd55dda237185a!8m2!3d-22.9183587!4d-43.4043694!16s%2Fg%2F1tf8vb44!19sChIJvdFcD9PYmwARWhg3ot1V_So?authuser=0&hl=pt-BR&rclk=1,Loja de ferramentas,-22.9183587,-43.4043694
2405,2991,2991,SIK FERRAGENS,"R. André Rocha, 1471 - LOJA D - Taquara, Rio de Janeiro - RJ, 22710-560",https://www.google.com/maps/place/SIK+FERRAGENS/data=!4m7!3m6!1s0x9bd910176da7f3:0x41c9bc80a1c0422a!8m2!3d-22.9288511!4d-43.37326!16s%2Fg%2F11v59732kj!19sChIJ86dtFxDZmwARKkLAoYC8yUE?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9288511,-43.37326
2406,2992,2992,Loja Casa Bonita,"Av. dos Mananciais, 780 - Loja A - Taquara, Rio de Janeiro - RJ, 22720-410",https://www.google.com/maps/place/Loja+Casa+Bonita/data=!4m7!3m6!1s0x9bd9ddbfe6619d:0x2a0554c61d9ea8c6!8m2!3d-22.9168513!4d-43.3856217!16s%2Fg%2F11ttbb8nfy!19sChIJnWHmv93ZmwARxqieHcZUBSo?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9168513,-43.3856217
2407,2993,2993,Bazar Trigo Do Senhor Materiais De Construção,"R. Bogari - Tanque, Rio de Janeiro - RJ, 22723-625",https://www.google.com/maps/place/Bazar+Trigo+Do+Senhor+Materiais+De+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9bd8ecd2268a23:0xfa71802f279a9d72!8m2!3d-22.9142883!4d-43.3806519!16s%2Fg%2F11flw3c0j4!19sChIJI4om0uzYmwARcp2aJy-Acfo?authuser=0&hl=pt-BR&rclk=1,Loja,-22.9142883,-43.3806519
2408,2994,2994,ConstruTec Equipamentos Ltda - STIHL,"R. André Rocha, 1331 - Taquara, Rio de Janeiro - RJ, 22710-560",https://www.google.com/maps/place/ConstruTec+Equipamentos+Ltda+-+STIHL/data=!4m7!3m6!1s0x9bd8f9dfee348b:0x4a1df79798847642!8m2!3d-22.9268479!4d-43.3716782!16s%2Fg%2F1tdnggz3!19sChIJizTu3_nYmwARQnaEmJf3HUo?authuser=0&hl=pt-BR&rclk=1,Loja de ferramentas,-22.9268479,-43.3716782
2409,2995,2995,Cms Bacelar Materiais de Construção,"Estrada do Guerenguê, 113 - Taquara, Rio de Janeiro - RJ, 22713-011",https://www.google.com/maps/place/Cms+Bacelar+Materiais+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9bd9e96104d6b3:0x1f4c6d6223c541b7!8m2!3d-22.9314666!4d-43.3742057!16s%2Fg%2F11tmxp1wy0!19sChIJs9YEYenZmwARt0HFI2JtTB8?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9314666,-43.3742057
2410,2996,2996,Novo lar da Boiúna Material de construção,"Estr. da Boiúna, 796 - Taquara, Rio de Janeiro - RJ, 22723-018",https://www.google.com/maps/place/Novo+lar+da+Boi%C3%BAna+Material+de+constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9bd91d5125a2eb:0xd62b59c8e9c7c4d7!8m2!3d-22.9152107!4d-43.4016593!16s%2Fg%2F11h2hn898y!19sChIJ66IlUR3ZmwAR18TH6chZK9Y?authuser=0&hl=pt-BR&rclk=1,Fornecedor de materiais de construção,-22.9152107,-43.4016593
2411,2997,2997,Rede Formiga,"Av. dos Mananciais, 1080 - Taquara, Rio de Janeiro - RJ, 22720-410",https://www.google.com/maps/place/Rede+Formiga/data=!4m7!3m6!1s0x9bd9dd50dd7fa9:0x9a510325c9c4fb41!8m2!3d-22.9171398!4d-43.3883136!16s%2Fg%2F11h118tcgl!19sChIJqX_dUN3ZmwARQfvEySUDUZo?authuser=0&hl=pt-BR&rclk=1,Loja de ferramentas,-22.9171398,-43.3883136
2412,2998,2998,Fama Luso,"Estr. do Tindiba, 2928 - Taquara, Rio de Janeiro - RJ, 22740-362",https://www.google.com/maps/place/Fama+Luso/data=!4m7!3m6!1s0x9bd8f29a671a1b:0x91f12913cacd8a34!8m2!3d-22.9167688!4d-43.3771159!16s%2Fg%2F1tl_0drv!19sChIJGxpnmvLYmwARNIrNyhMp8ZE?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9167688,-43.3771159
2413,2999,2999,Gedan Material Elétrico,"Estr. do Tindiba, 1049 - Taquara, Rio de Janeiro - RJ, 22740-051",https://www.google.com/maps/place/Gedan+Material+El%C3%A9trico/data=!4m7!3m6!1s0x9bd859e0b5659d:0xb4b20c7fab6cd52b!8m2!3d-22.9289291!4d-43.364479!16s%2Fg%2F1tczrl43!19sChIJnWW14FnYmwARK9Vsq38MsrQ?authuser=0&hl=pt-BR&rclk=1,Loja de materiais elétricos,-22.9289291,-43.364479
2414,3000,3000,Aqui tem variedades do Lote Mil,"R. Bemposta, 5 - Taquara, Rio de Janeiro - RJ, 22723-320",https://www.google.com/maps/place/Aqui+tem+variedades+do+Lote+Mil/data=!4m7!3m6!1s0x9bd95fb7ae7c81:0xc4f9080c87776227!8m2!3d-22.9129771!4d-43.4046343!16s%2Fg%2F11qrpyml9c!19sChIJgXyut1_ZmwARJ2J3hwwI-cQ?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9129771,-43.4046343
2415,3003,3003,Casa das Skadas,"R. do Novelista, 56 - Taquara, Rio de Janeiro - RJ, 22740-100",https://www.google.com/maps/place/Casa+das+Skadas/data=!4m7!3m6!1s0x9bd9aecf33b911:0x24552795afe84265!8m2!3d-22.9302168!4d-43.3639848!16s%2Fg%2F11s7drhvxv!19sChIJEbkzz67ZmwARZULor5UnVSQ?authuser=0&hl=pt-BR&rclk=1,Loja de ferramentas,-22.9302168,-43.3639848
2416,3004,3004,Carbaide - Ferramentas de Cortes,"Estr. do Rio Grande, 301 - Loja A e B - Taquara, Rio de Janeiro - RJ, 22723-002",https://www.google.com/maps/place/Carbaide+-+Ferramentas+de+Cortes/data=!4m7!3m6!1s0x9bd8f1e93ff1ef:0x129cf9cc3fd49906!8m2!3d-22.9210574!4d-43.377102!16s%2Fg%2F1ptzcvpgm!19sChIJ7_E_6fHYmwARBpnUP8z5nBI?authuser=0&hl=pt-BR&rclk=1,Loja de ferramentas,-22.9210574,-43.377102
2417,3005,3005,Gesso Lusitano Atacadão,"Estr. da Soca, 670 - Taquara, Rio de Janeiro - RJ, 22723-425",https://www.google.com/maps/place/Gesso+Lusitano+Atacad%C3%A3o/data=!4m7!3m6!1s0x9bd8c03bf95341:0x367989b60681a151!8m2!3d-22.9130754!4d-43.3881408!16s%2Fg%2F11hbqb7hll!19sChIJQVP5O8DYmwARUaGBBraJeTY?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9130754,-43.3881408
2418,3006,3006,Nova Europa,"R. André Rocha, 1575 - Jacarepaguá, Rio de Janeiro - RJ, 22710-560",https://www.google.com/maps/place/Nova+Europa/data=!4m7!3m6!1s0x9bd8fbc52e2915:0x224350a4bb447e7!8m2!3d-22.9294134!4d-43.3737324!16s%2Fg%2F1tgqkn8j!19sChIJFSkuxfvYmwAR50e0Swo1JAI?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9294134,-43.3737324
2419,3008,3008,Feirão das Madeiras,"Estr. dos Bandeirantes, 1585 - Taquara, Rio de Janeiro - RJ, 22775-111",https://www.google.com/maps/place/Feir%C3%A3o+das+Madeiras/data=!4m7!3m6!1s0x9bd938d935e947:0x8bacd8461476ebfd!8m2!3d-22.9383211!4d-43.3718429!16s%2Fg%2F11v9mzkl3y!19sChIJR-k12TjZmwAR_et2FEbYrIs?authuser=0&hl=pt-BR&rclk=1,Loja de madeiras,-22.9383211,-43.3718429
2420,3011,3011,Alsi Gesso | Drywall | Jacarepaguá,"R. Cônego Felipe, 975 - loja b - Taquara, Rio de Janeiro - RJ, 22713-010",https://www.google.com/maps/place/Alsi+Gesso+%7C+Drywall+%7C+Jacarepagu%C3%A1/data=!4m7!3m6!1s0x997f7cc5ce20bf:0xb1924f4e154e1293!8m2!3d-22.9327872!4d-43.3812228!16s%2Fg%2F11b6hqzmlx!19sChIJvyDOxXx_mQARkxJOFU5PkrE?authuser=0&hl=pt-BR&rclk=1,Loja de materiais para paredes de gesso,-22.9327872,-43.3812228
2421,3012,3012,Imperwall - Impermeabilizantes,"R. Godofredo Viana, 490 - Taquara, Rio de Janeiro - RJ, 22730-020",https://www.google.com/maps/place/Imperwall+-+Impermeabilizantes/data=!4m7!3m6!1s0x9bd92300eefd57:0x9fa0d318f5ec5478!8m2!3d-22.9195688!4d-43.3689269!16s%2Fg%2F11pttn9nvw!19sChIJV_3uACPZmwAReFTs9RjToJ8?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9195688,-43.3689269
2422,3015,3015,MUNDO DOS FIOS MATERIAL ELÉTRICO LTDA,"Estr. da Boiúna, 130 - b - Taquara, Rio de Janeiro - RJ, 22723-020",https://www.google.com/maps/place/MUNDO+DOS+FIOS+MATERIAL+EL%C3%89TRICO+LTDA/data=!4m7!3m6!1s0x9bd8c5d9670247:0xa6131ecab38a970e!8m2!3d-22.9140096!4d-43.3954617!16s%2Fg%2F11cs4cqb6q!19sChIJRwJn2cXYmwARDpeKs8oeE6Y?authuser=0&hl=pt-BR&rclk=1,Loja de materiais elétricos,-22.9140096,-43.3954617
2423,3019,3019,Lecolar Comércio e Industria de Tintas LTDA,"R. André Rocha, 3.300 - Taquara, Rio de Janeiro - RJ, 22710-561",https://www.google.com/maps/place/Lecolar+Com%C3%A9rcio+e+Industria+de+Tintas+LTDA/data=!4m7!3m6!1s0x9bd956743337ad:0xd86e0231e8b8d82!8m2!3d-22.9349907!4d-43.3786681!16s%2Fg%2F11jcjk_mxt!19sChIJrTczdFbZmwARgo2LHiPghg0?authuser=0&hl=pt-BR&rclk=1,Fabricante,-22.9349907,-43.3786681
2424,3021,3021,JRGESSOJPA,"Estrada Marechal Miguel Salazar Mendes de Moraes, 536 - Taquara, Rio de Janeiro - RJ, 22770-470",https://www.google.com/maps/place/JRGESSOJPA/data=!4m7!3m6!1s0x9bd9bb27258173:0x17b9a41b517b195d!8m2!3d-22.939766!4d-43.368562!16s%2Fg%2F1ptwhxsz_!19sChIJc4ElJ7vZmwARXRl7URukuRc?authuser=0&hl=pt-BR&rclk=1,Loja de materiais para paredes de gesso,-22.939766,-43.368562
2425,3022,3022,Arbeit Material Elétrico Industrial,"R. Caviana, 115 - Taquara, Rio de Janeiro - RJ, 22730-241",https://www.google.com/maps/place/Arbeit+Material+El%C3%A9trico+Industrial/data=!4m7!3m6!1s0x9bd8e7ad207aef:0xfcd0e9c434f2a218!8m2!3d-22.9169025!4d-43.3726206!16s%2Fg%2F11g8tz2xz8!19sChIJ73ogrefYmwARGKLyNMTp0Pw?authuser=0&hl=pt-BR&rclk=1,Loja de materiais elétricos,-22.9169025,-43.3726206
2426,3024,3024,Comércio Oliveira RJ,"Av. dos Mananciais - Taquara, Rio de Janeiro - RJ, 22720-400",https://www.google.com/maps/place/Com%C3%A9rcio+Oliveira+RJ/data=!4m7!3m6!1s0x9bd90d1a03edfb:0xc3577d6eca4d6061!8m2!3d-22.917073!4d-43.3871824!16s%2Fg%2F11vbjcz018!19sChIJ--0DGg3ZmwARYWBNym59V8M?authuser=0&hl=pt-BR&rclk=1,Loja de materiais elétricos,-22.917073,-43.3871824
2427,3025,3025,Me Parafusos E Ferramentas LTDA.,"Estr. do Cafundá, 1287 - loja B - Tanque, Rio de Janeiro - RJ, 22725-030",https://www.google.com/maps/place/Me+Parafusos+E+Ferramentas+LTDA./data=!4m7!3m6!1s0x9bd88cf1a43dcd:0xe59835703536e09d!8m2!3d-22.9142299!4d-43.3744273!16s%2Fg%2F11gvrl6f5s!19sChIJzT2k8YzYmwARneA2NXA1mOU?authuser=0&hl=pt-BR&rclk=1,Fornecedora de parafusos,-22.9142299,-43.3744273
2428,3026,3026,DIGITAL ART RIO,"R. Mapendi, 882 - Taquara, Rio de Janeiro - RJ, 22710-255",https://www.google.com/maps/place/DIGITAL+ART+RIO/data=!4m7!3m6!1s0x9bd91d73d7eb65:0xc4cae21b8dfc77ab!8m2!3d-22.9293083!4d-43.3758691!16s%2Fg%2F11cr_8yj88!19sChIJZevXcx3ZmwARq3f8jRviysQ?authuser=0&hl=pt-BR&rclk=1,Loja de materiais para paredes de gesso,-22.9293083,-43.3758691
2429,3028,3028,Mercado Home,"R. Visc. de Asseca, 119 - Taquara, Rio de Janeiro - RJ, 22730-240",https://www.google.com/maps/place/Mercado+Home/data=!4m7!3m6!1s0x9bd9a82ce988a3:0xa4cb36c2b85f2eec!8m2!3d-22.9232373!4d-43.3707834!16s%2Fg%2F11y4m1jnmc!19sChIJo4jpLKjZmwAR7C5fuMI2y6Q?authuser=0&hl=pt-BR&rclk=1,Loja de ferramentas,-22.9232373,-43.3707834
2430,3033,3033,Sintekorj Rio Arte Piso,"Estrada do Guerenguê, 1104 - Taquara, Rio de Janeiro - RJ, 22713-004",https://www.google.com/maps/place/Sintekorj+Rio+Arte+Piso/data=!4m7!3m6!1s0x9bd8e25ad00001:0x6a42a3964bc1e675!8m2!3d-22.931476!4d-43.3807154!16s%2Fg%2F11rsh56h_m!19sChIJAQDQWuLYmwARdebBS5ajQmo?authuser=0&hl=pt-BR&rclk=1,Loja de pisos,-22.931476,-43.3807154
2431,3038,3038,Constrular da Taquara Materiais de Construção Ltda,"Estrada da Soledade, 21 - quadra 02 - Taquara, Duque de Caxias - RJ, 25270-495",https://www.google.com/maps/place/Constrular+da+Taquara+Materiais+de+Constru%C3%A7%C3%A3o+Ltda/data=!4m7!3m6!1s0x990b6c4eb9cc6f:0xb1e105ad1baff6db!8m2!3d-22.6119839!4d-43.2342428!16s%2Fg%2F11cn5mtbzs!19sChIJb8y5TmwLmQAR2_avG60F4bE?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.6119839,-43.2342428
2432,3039,3039,Baratão das ferramentas,"R. Noêmio da Silveira, 11 - Tauá, Rio de Janeiro - RJ, 21910-253",https://www.google.com/maps/place/Barat%C3%A3o+das+ferramentas/data=!4m7!3m6!1s0x9977d5cf2b0b75:0x62b3871ea7f45baa!8m2!3d-22.7978279!4d-43.1836317!16s%2Fg%2F11fkr9fl4x!19sChIJdQsrz9V3mQARqlv0px6Hs2I?authuser=0&hl=pt-BR&rclk=1,Loja de ferramentas,-22.7978279,-43.1836317
